931079,5G通信,成长,"华夏中证5G通信主题ETF联接A(008086), 华夏中证5G通信主题ETF联接C(008087), 银华中证5G通信主题ETF联接A(008889), 银华中证5G通信主题ETF联接C(010524), 华夏中证5G通信主题ETF(515050), 5GETF(159994)"
000991,全指医药,成长,"广发医药卫生联接A(001180), 广发医药卫生联接C(002978), 银华中证全指医药卫生指数增强发起式(005112), 广发中证全指医药卫生ETF(159938)"
000815,细分食品,成长,"华宝食品ETF联接A(012548), 华宝食品ETF联接C(012549), 华泰紫金中证细分食品饮料主题指数发起A(012763), 华泰紫金中证细分食品饮料主题指数发起C(012764), 华夏中证细分食品饮料产业主题ETF发起式联接A(013125), 华夏中证细分食品饮料产业主题ETF发起式联接C(013126), 华夏中证细分食品饮料产业主题ETF(515170), 食品ETF(515710), 食品ETF(159862)"
000949,中证农业,周期,"天弘中证农业主题A(010769), 天弘中证农业主题C(010770), 富国中证农业主题ETF联接A(015878), 华夏中证农业主题ETF发起式联接A(016077), 博时中证农业主题指数发起式A(017019), 华夏中证农业主题ETF(516810), 富国中证农业主题ETF(159825), 农业50(159827)"
H30089,红利潜力,价值,"建信中证红利潜力指数A(007671), 建信中证红利潜力指数C(007672), 山西证券中证红利潜力ETF联接  (008149), 山西证券中证红利潜力ETF(515570)"
930740,300红利LV,价值,"嘉实沪深300红利低波动ETF联接A(007605), 嘉实沪深300红利低波动ETF联接C(007606), 嘉实沪深300红利低波动ETF(515300)"
930997,新能源车,成长,"平安中证新能源汽车ETF发起联接A(012698), 平安中证新能源汽车ETF发起联接C(012699), 汇添富中证新能源汽车产业指数(LOF）A(501057), 汇添富中证新能源汽车产业指数（LOF）C(501058), 平安中证新能源汽车产业ETF(515700), 汇添富中证新能源汽车产业ETF(516390)"
931406,5G 50,成长,"博时5G50ETF联接A(012655), 博时5G50ETF联接C(012658), 博时5G50ETF(159811)"
931587,500价值稳健,中盘价值,华夏中证智选500价值稳健策略ETF(159617)
399812,养老产业,成长,"广发养老指数A(000968), 广发养老指数C(002982), 华宝养老ETF(516560)"
930712,CS物联网,成长,"华夏中证物联网主题ETF(516260), 物联网(516330), 招商中证物联网主题ETF(159701), 易方达中证物联网主题ETF(159895), 南方中证物联网主题ETF(159896)"
399997,中证白酒,成长,"招商中证白酒指数C(012414), 招商中证白酒指数A(161725)"
399348,深证价值,价值,"交银深证300价值ETF联接(519706), 交银深证300价值ETF(159913)"
HSSI,恒生综合小型股指数,,"易方达香港恒生综合小型股指数（QDII-LOF）C(006263), 易方达香港恒生综合小型股指数（QDII-LOF）A(161124)"
931186,中证科技,成长,"富国中证科技50策略ETF联接A(008749), 富国中证科技50策略ETF联接C(008750), 富国中证科技50策略ETF(515750)"
931357,优选消费50,成长,"中金中证沪港深优选消费50A(008519), 中金中证沪港深优选消费50C(008520)"
399550,央视50,价值,"招商央视财经50指数C(004410), 中融央视财经50ETF联接A(006743), 中融央视财经50ETF联接C(006744), 建信央视财经50指数(165312), 招商央视财经50指数A(217027), 央视50(159965)"
000861,央企创新,价值,"广发央企创新驱动ETF联接A(007784), 广发央企创新驱动ETF联接C(007785), 嘉实央企创新驱动ETF联接A(007792), 嘉实央企创新驱动ETF联接C(007793), 博时央创ETF联接A(007796), 博时央创ETF联接C(007797), 富国中证央企创新驱动ETF联接A(007809), 富国中证央企创新驱动ETF联接C(007810), 广发中证央企创新驱动ETF(515600), 嘉实央企创新驱动ETF(515680), 博时央企创新ETF(515900), 富国中证央企创新驱动ETF(159974)"
399989,中证医疗,成长,"广发中证医疗指数C(009881), 华宝医疗ETF联接C(012323), 国泰中证医疗ETF联接A(012634), 国泰中证医疗ETF联接C(012635), 嘉实中证医疗指数发起式A(014602), 嘉实中证医疗指数发起式C(014603), 广发中证医疗指数（LOF）A(502056), 华宝中证医疗ETF(512170), 国泰中证医疗ETF(159828), 易方达中证医疗ETF(159847), 华宝医疗ETF联接A(162412)"
931588,1000价值稳健,价值,华夏中证智选1000价值稳健策略ETF(562530)
399987,中证酒,成长,"鹏华酒C(012043), 酒ETF(512690), 鹏华酒A(160632)"
HSHKBIO,恒生香港上市生物科技指数,成长,华夏恒生香港上市生物科技ETF（QDII）(159892)
000969,300非周,成长,长安沪深300非周期指数A(740101)
399986,中证银行,价值,"天弘中证银行ETF联接A(001594), 天弘中证银行ETF联接C(001595), 南方中证银行ETF发起联接A(004597), 南方中证银行ETF发起联接C(004598), 华宝银行ETF联接C(006697), 添富中证银行ETF联接A(007153), 添富中证银行ETF联接C(007154), 华夏中证银行ETF联接A(008298), 华夏中证银行ETF联接C(008299), 易方达中证银行指数（LOF）C(009860), 东财中证银行指数A(011971), 东财中证银行指数C(011972), 鹏华银行C(012042), 南方中证银行ETF发起联接E(012547), 富国中证银行指数C(013330), 招商中证银行指数C(014028), 华安中证银行指数A(160418), 博时中证银行指数(160517), 招商中证银行指数A(161723), 华宝银行ETF联接A(240019), 南方中证银行ETF(512700), 银行FUND(512730), 华宝中证银行ETF(512800), 中证银行ETF(512820), 华夏中证银行ETF(515020), 富国中证银行ETF(515280), 银行(515290), 华安中证银行ETF(516210), 易方达中证银行ETF(516310), 鹏华银行A(160631), 富国中证银行指数A(161029), 易方达中证银行指数（LOF）A(161121)"
HSHK35,恒生香港35,价值,华宝港股通恒生香港35指数(162416)
930838,CS高股息,价值,"浦银安盛中证高股息ETF联接(007410), 浦银安盛中证高股息ETF联接C(007411), 浦银安盛中证高股息ETF(512590)"
931008,汽车指数,成长,"广发中证全指汽车指数A(004854), 广发中证全指汽车指数C(004855)"
000300,沪深300,宽基,"华夏沪深300ETF联接A(000051), 华泰柏瑞量化增强混合A(000172), 嘉实沪深300指数研究增强A(000176), 景顺长城沪深300指数增强A(000311), 华安沪深300增强A(000312), 华安沪深300增强C(000313), 国泰沪深300指数增强A(000512), 国寿安保沪深300ETF联接(000613), 前海开源沪深300指数A(000656), 天弘沪深300ETF联接A(000961), 华夏沪深300指数增强A(001015), 华夏沪深300指数增强C(001016), 国泰沪深300指数增强C(002063), 创金合信沪深300增强A(002310), 创金合信沪深300增强C(002315), 博时沪深300指数C(002385), 万家沪深300指数增强A(002670), 万家沪深300指数增强C(002671), 广发沪深300ETF联接C(002987), 中金沪深300A(003015), 前海联合沪深300A(003475), 泰达宏利沪深300C(003548), 中金沪深300C(003579), 华宝沪深300增强A(003876), 汇安沪深300增强A(003884), 汇安沪深300增强C(003885), 安信量化沪深300增强A(003957), 安信量化沪深300增强C(003958), 招商沪深300指数增强A(004190), 招商沪深300指数增强C(004191), 南方沪深300ETF联接C(004342), 海富通沪深300增强C(004512), 海富通沪深300增强A(004513), 富荣沪深300指数增强A(004788), 富荣沪深300指数增强C(004789), 工银沪深300ETF联接A(005102), 工银沪深300ETF联接C(005103), 平安沪深300指数量化增强A(005113), 平安沪深300指数量化增强C(005114), 长信沪深300指数A(005137), 农银沪深300指数C(005152), 新华沪深300指数增强A(005248), 汇添富沪深300指数增强A(005530), 平安300ETF联接A(005639), 平安300ETF联接C(005640), 华夏沪深300ETF联接C(005658), 财通沪深300指数增强(005850), 国泰沪深300指数C(005867), 鹏华沪深300指数增强A(005870), 天弘沪深300ETF联接C(005918), 广发沪深300指数增强A(006020), 广发沪深300指数增强C(006021), 华泰柏瑞沪深300ETF联接C(006131), 人保沪深300(006600), 长城久泰沪深300指数C(006912), 工银沪深300指数C(006937), 鹏华沪深300指数C类(LOF)(006939), 前海联合沪深300C(007039), 博道沪深300增强A(007044), 博道沪深300增强C(007045), 大成沪深300指数C(007096), 国投瑞银沪深300指数量化增强A(007143), 国投瑞银沪深300指数量化增强C(007144), 兴全沪深300指数C(007230), 银河沪深300指数增强A(007275), 银河沪深300指数增强C(007276), 易方达沪深300ETF发起式联接C(007339), 华宝沪深300增强C(007404), 长信沪深300指数C(007448), 永赢沪深300A(007538), 永赢沪深300C(007539), 申万菱信沪深300指数增强C(007804), 新华沪深300指数增强C(008184), 中泰沪深300指数增强A(008238), 中泰沪深300指数增强C(008239), 民生加银沪深300ETF联接A(008291), 民生加银沪深300ETF联接C(008292), 国联安沪深300ETF联接A(008390), 国联安沪深300ETF联接C(008391), 天弘沪深300指数增强A(008592), 天弘沪深300指数增强C(008593), 华安沪深300ETF联接A(008776), 华安沪深300ETF联接C(008777), 泰康沪深300ETF联接A(008926), 泰康沪深300ETF联接C(008927), 南方沪深300指数增强A(009059), 南方沪深300指数增强C(009060), 建信沪深300指数增强C(009208), 华泰柏瑞量化增强混合C(010234), 诺安沪深300增强C(010352), 汇添富沪深300指数增强C(010556), 易方达沪深300精选增强A(010736), 易方达沪深300精选增强C(010737), 汇添富沪深300基本面增强指数型证券投资基金A(010854), 汇添富沪深300基本面增强指数型证券投资基金C(010855), 博时沪深300指数增强A(010872), 博时沪深300指数增强C(010873), 大成沪深300增强发起式A(010908), 大成沪深300增强发起式C(010909), 长江沪深300指数增强A(011545), 长江沪深300指数增强C(011546), 中泰沪深300量化优选增强A(012206), 中泰沪深300量化优选增强C(012207), 同泰沪深300量化增强A(012911), 同泰沪深300量化增强C(012912), 中信保诚沪深300指数（LOF）C(013120), 富国沪深300指数增强C(013291), 浙商沪深300指数增强(LOF)C(014372), 中信建投沪深300指数增强A(015061), 东财沪深300指数发起式A(015278), 中欧沪深300指数增强A(015387), 兴业沪深300ETF发起式联接A(015906), 申万菱信沪深300优选指数增强发起式A(016103), 东方沪深300指数增强A(016204), 华泰紫金沪深300指数增强发起A(016867), 上投摩根沪深300指数增强发起式A(017445), 国泰沪深300指数A(020011), 博时沪深300指数A(050002), 富国沪深300指数增强A/B(100038), 易方达沪深300ETF发起式联接A(110020), 易方达沪深300量化增强(110030), 嘉实沪深300ETF联接(LOF)C(160724), 泰达宏利沪深300A(162213), 建信沪深300指数增强（LOF）A(165310), 东吴沪深300指数A(165806), 浙商沪深300指数增强(LOF)A(166802), 国金300指数增强(167601), 长城久泰沪深300指数A(200002), 南方沪深300ETF联接A(202015), 广发沪深300ETF联接A(270010), 申万菱信沪深300指数增强(310318), 诺安沪深300增强A(320014), 国富沪深300指数增强(450008), 华泰柏瑞沪深300ETF联接A(460300), 工银沪深300指数A(481009), 浦银安盛沪深300指数增强(519116), 大成沪深300指数A(519300), 农银沪深300指数A(660008), 西部利得沪深300指数A(673100), 西部利得沪深300指数C(673101), 汇添富沪深300指数（LOF）A(501043), 汇添富沪深300指数（LOF）C(501045), 华泰柏瑞沪深300ETF(510300), 易方达沪深300ETF发起式(510310), 华夏沪深300ETF(510330), 工银沪深300ETF(510350), 广发沪深300ETF(510360), 兴业沪深300ETF(510370), 国寿安保沪深300ETF(510380), 平安沪深300ETF(510390), 博时沪深300ETF(515130), 添富沪深300ETF(515310), 天弘300(515330), 民生加银沪深300ETF(515350), 方正富邦沪深300ETF(515360), 泰康300(515380), 华安沪深300ETF(515390), 国联安沪深300ETF(515660), 永赢沪深300ETF(515930), 华安沪深300增强策略ETF(561000), 国泰沪深300增强策略ETF(561300), 招商沪深300增强策略ETF(561990), 嘉实沪深300ETF(159919), 南方沪深300ETF(159925), 鹏华沪深300指数A类(LOF)(160615), 嘉实沪深300ETF联接(LOF)A(160706), 长盛沪深300指数（LOF）(160807), 银华沪深300指数(161811), 兴全沪深300指数（LOF）A(163407), 建信沪深300指数（LOF）(165309), 中信保诚沪深300指数（LOF）A(165515)"
HSSCNE,恒生港股通新经济指数,成长,嘉实港股通新经济指数(LOF)A(501311)
HSHCI,恒生医疗保健指数,成长,博时恒生医疗保健（QDII-ETF）(513060)
930632,CS稀金属,周期,"华宝中证稀有金属指数增强发起A(013942), 华宝中证稀有金属指数增强发起C(013943), 嘉实中证稀有金属主题ETF发起联接A(014110), 嘉实中证稀有金属主题ETF发起联接C(014111), 华富中证稀有金属主题ETF(561800), 嘉实中证稀有金属主题ETF(562800), 广发中证稀有金属ETF(159608), 稀有金属ETF基金(159671)"
000941,新能源,成长,"华安中证内地新能源主题ETF发起式联接A(014303), 华安中证内地新能源主题ETF发起式联接C(014304), 申万菱信中证内地新能源主题ETF发起式联接A(016225), 华安中证内地新能源主题ETF(516270), 申万菱信中证内地新能源主题ETF(159752)"
399808,中证新能,成长,"天弘中证新能源指数增强A(012328), 南方中证新能源ETF联接A(012831), 南方中证新能源ETF联接C(012832), 东财中证新能源指数增强A(014237), 东财中证新能源指数增强C(014238), 华夏中证新能源ETF发起式联接A(017571), 易方达中证新能源ETF(516090), 南方中证新能源ETF(516160), 博时新能源ETF(516580), 华夏中证新能源ETF(516850), 嘉实中证新能源ETF(159875)"
931404,SHS品牌消费50,成长,品牌消费(517880)
930606,中证钢铁,周期,"国泰中证钢铁ETF联接A(008189), 国泰中证钢铁ETF联接C(008190), 财通资管中证钢铁指数发起式A(013802), 财通资管中证钢铁指数发起式C(013803), 国泰中证钢铁ETF(515213), 国泰中证钢铁ETF(515210)"
000934,中证金融,价值,"嘉实中证金融地产ETF联接A(001539), 嘉实中证金融地产ETF联接C(005999), 长盛中证金融地产指数（LOF）(160814), 嘉实中证金融地产ETF(512640), 汇添富中证金融地产ETF(159931)"
399412,国证新能,成长,"交银国证新能源指数（LOF）C(013453), 交银国证新能源指数（LOF）A(164905)"
000992,全指金融,价值,"广发金融地产联接A(001469), 广发金融地产联接C(002979), 广发中证全指金融地产ETF(159940)"
H30035,300非银,价值,"易方达沪深300非银联接A(000950), 易方达沪深300非银联接C(007882), 易方达沪深300非银ETF(512070)"
HSMSI,恒生综合中小型股指数,价值,大成恒生综合中小型股指数(160922)
399007,深证300,宽基,"大摩深证300指数增强(233010), 汇添富深证300ETF联接(470068), 平安深证300指数增强(700002), 汇添富深证300ETF(159912)"
930721,CS智汽车,成长,"天弘中证智能汽车A(010955), 天弘中证智能汽车C(010956), 富国中证智能汽车指数（LOF）C(013292), 富国中证智能汽车主题ETF(515250), 智能驾驶(516520), 汇添富中证智能汽车主题ETF(159795), 华夏中证智能汽车主题ETF(159888), 国泰中证智能汽车主题ETF(159889), 富国中证智能汽车指数（LOF）A(161033)"
HSMI,恒生综合中型股指数,,"广发恒生中型股指数C(004996), 广发恒生中型股指数（LOF）A(501303)"
000977,内地低碳,成长,"鹏华中证内地低碳经济主题ETF联接A(012754), 鹏华中证内地低碳经济主题ETF联接C(012755), 易方达中证内地低碳经济主题ETF联接A(013502), 华夏中证内地低碳经济主题ETF发起式联接A(013605), 华夏中证内地低碳经济主题ETF发起式联接C(013606), 易方达中证内地低碳经济主题ETF(516070), 碳中和TK(560560), 低碳ETF(562300), 华夏中证内地低碳经济主题ETF(159790), 低碳ETF(159885)"
930965,HKC医药C,成长,"易方达中证港股通医药卫生综合ETF(513200), 香港医药(513700), 平安中证港股医药ETF(159718), 港股通医药ETF(159776)"
931591,1000成长创新,成长,华夏中证智选1000成长创新策略ETF(562520)
931574,港股科技,成长,"南方中证香港科技ETF（QDII）(159747), 招商中证香港科技ETF（QDII）(159750)"
000914,300金融,价值,"国投金融地产ETF联接(161211), 国投瑞银金融地产ETF(159933)"
930604,中国互联网30,成长,"广发中证海外中国互联网30（QDII-ETF）(159605), 嘉实中证海外中国互联网30ETF（QDII）(159607)"
930708,中证有色,周期,"东财有色增强A(011630), 东财有色增强C(011631), 国泰中证有色金属ETF发起联接A(013218), 国泰中证有色金属ETF发起联接C(013219), 财通资管中证有色金属指数发起式A(013437), 财通资管中证有色金属指数发起式C(013438), 华宝中证有色金属ETF发起式联接A(017140), 有色金属(159871), 有色(159876), 国泰中证有色金属ETF(159881)"
931573,HKC科技,成长,"国泰中证港股通科技ETF发起联接A(015739), 景顺中证港股通科技ETF联接A(016495), 国泰中证港股通科技ETF(513020), 港科技50(513150), 兴银中证港股通科技ETF(513560), 海富通中证港股通科技ETF(513860), 景顺长城中证港股通科技ETF (513980), 港股科技ETF(159751)"
399005,中小板指,成长,"申万菱信中小企业100指数(LOF)C(007799), 易方达中小企业100指数（LOF）C(012872), 华富中小企业100指数增强(410010), 华夏中小板ETF(159902), 易方达中小企业100指数（LOF）A(161118), 申万菱信中小企业100指数(LOF)A(163111)"
930652,CS电子,成长,"天弘中证电子ETF联接A(001617), 天弘中证电子ETF联接C(001618), 电子ETF(159997)"
930821,中证VR,成长,VRETF(159786)
HSI,恒生指数,宽基,"华夏恒生ETF联接A(000071), 华夏沪港通恒生ETF联接A(000948), 南方恒生指数ETF联接C(005659), 南方恒生指数ETF联接（LOF）A(501302), 南方恒生指数ETF(513600), 华夏沪港通恒生ETF(513660), 华夏恒生ETF(159920), 汇添富恒生指数(QDII-LOF) A(164705)"
931144,通信技术,成长,"东财通信A(008326), 东财通信C(008327)"
HSSCHKY,恒生港股通高股息率指数,价值,"博时恒生高股息ETF发起式联接A(014519), 博时恒生高股息ETF发起式联接C(014520), 博时恒生高股息ETF(513690)"
000018,180金融,价值,"国泰上证180金融ETF联接C(014994), 国泰上证180金融ETF联接A(020021), 国泰上证180金融ETF(510230)"
931052,国信价值,价值,"富国中证价值ETF联接A(006748), 富国中证价值ETF联接C(007191), 富国中证价值ETF(512040)"
H30533,中国互联网50,成长,"易方达中证海外中国互联网50ETF联接（QDII）A(006327), 易方达中证海外中国互联网50ETF联接（QDII）C(006328), 易方达中证海外中国互联网50(QDII-ETF)(513050)"
HSCEI,恒生中国企业指数,价值,"易方达恒生国企联接（QDII）C(005675), 易方达恒生国企联接（QDII）A(110031), 易方达恒生国企(QDII-ETF)(510900), 平安恒生中国企业ETF(159960), 银华恒生国企指数（QDII-LOF）(161831)"
930931,港股通50,价值,"港股通50ETF联接A(012151), 港股通50ETF联接C(012152), 国泰中证港股通50ETF发起联接A(014689), 港股通50(513550), 华夏中证港股通50ETF(159711), 国泰中证港股通50ETF(159712)"
930625,SHS互联网,成长,"东财沪港深互联网指数A(012371), 东财沪港深互联网指数C(012372), 工银沪港深互联网ETF发起式联接A(012759), 工银沪港深互联网ETF发起式联接C(012760), 互联网50(517050), 嘉实中证沪港深互联网ETF(517200), 汇添富中证沪港深互联网ETF(159729), 互联网龙头ETF(159856)"
930955,红利低波100,价值,"天弘中证红利低波动100A(008114), 天弘中证红利低波动100C(008115), 景顺长城中证红利低波动100ETF联接A(016128), 景顺长城中证红利低波动100ETF (515100)"
HSIII,恒生互联网科技业指数,成长,"华夏恒生互联网科技业ETF发起式联接（QDII）A(013171), 华夏恒生互联网科技业ETF发起式联接（QDII）C(013172), 华夏恒生互联网科技业ETF（QDII）(513330)"
000987,全指材料,周期,广发中证全指原材料ETF(159944)
931160,通信设备,成长,"国泰中证全指通信设备ETF联接A(007817), 国泰中证全指通信设备ETF联接C(007818), 国泰中证全指通信设备ETF(515880)"
399440,国证钢铁,周期,"鹏华国证钢铁行业指数(LOF)C(012810), 鹏华国证钢铁行业指数(LOF)A(502023), 中融钢铁A(168203)"
931637,HKC互联网,成长,"富国中证港股通互联网ETF发起式联接A(014673), 华宝中证港股通互联网ETF发起式联接A(017125), 华宝中证港股通互联网ETF(513770), 富国中证港股通互联网ETF(159792)"
000919,300价值,价值,"申万菱信沪深300价值指数C(007800), 银河沪深300价值指数C(013074), 申万菱信沪深300价值指数(310398), 银河沪深300价值指数A(519671), 300价值A(562320)"
HSMCHYI,恒生中国内地企业高股息率指数,价值,华夏恒生中国内地企业高股息率ETF(159726)
H30184,半导体,成长,"国联安中证全指半导体产品与设备ETF联接A(007300), 国联安中证全指半导体产品与设备ETF联接C(007301), 国联安半导体ETF(512480)"
HSML25,恒生中国(香港上市)25指数,价值,华宝香港大盘C(006355)
399291,创精选88,成长,"国寿安保创精选88ETF联接A(008898), 国寿安保创精选88ETF联接C(008899), 国寿安保创精选88ETF(159804)"
399001,深证成指,成长,"南方深证成份ETF联接C(004345), 融通深证成份指数C(004875), 融通深证成份指数A/B(161612), 南方深证成份ETF联接A(202017), 南方深证成份ETF(159903), 深证ETF(159943), 申万菱信深证成份指数A(163109)"
399437,证券龙头,周期,"宝盈国证证券龙头指数发起式A(015859), 龙头券商(159993)"
H30590,机器人,成长,"机器人50(562360), 华夏中证机器人ETF(562500), 机器人ETF(159770)"
000063,上证周期,价值,"海富通上证周期ETF联接(519027), 海富通上证周期ETF(510110)"
HSTECH,恒生科技指数,成长,"天弘恒生科技指数A(012348), 天弘恒生科技指数C(012349), 广发恒生科技ETF联接（QDII）A(012804), 华夏恒生科技ETF发起式联接（QDII）A(013402), 博时恒生科技ETF发起式联接（QDII）A(014438), 易方达恒生科技ETF（QDII）(513010), 恒生科技(513130), 华夏恒生科技ETF（QDII）(513180), 汇添富恒生科技ETF(513260), 华安恒生科技ETF(513580), 上投摩根恒生科技ETF(QDII)(513890), 恒生科技(159740), 嘉实恒生科技ETF（QDII）(159741), 博时恒生科技ETF(QDII)(159742)"
000010,上证180,宽基,"华安上证180ETF联接A(040180), 万家180指数(519180), 华安上证180ETF(510180)"
000048,责任指数,价值,"建信上证社会责任ETF联接(530010), 建信上证社会责任ETF(510090)"
399699,金融科技,成长,"合煦智远金融科技指数(LOF)C(168702), 合煦智远金融科技指数(LOF)A(168701)"
000935,中证信息,成长,"鹏华信息C(012040), 鹏华信息A(160626)"
000989,全指可选,成长,"广发可选消费联接A(001133), 广发可选消费联接C(002977), 广发中证全指可选消费ETF(159936)"
000819,有色金属,周期,"南方中证申万有色金属ETF发起联接A(004432), 南方中证申万有色金属ETF发起联接C(004433), 南方中证申万有色金属ETF发起联接E(010990), 南方中证申万有色金属ETF(512400)"
931071,人工智能,成长,"华富人工智能ETF联接A(008020), 华富人工智能ETF联接C(008021), 华富中证人工智能产业ETF(515980)"
000682,科创信息,成长,"嘉实上证科创板新一代信息技术ETF(588100), 华安上证科创板新一代信息技术ETF(588260)"
000906,中证800,宽基,"天弘中证800A(001588), 天弘中证800C(001589), 易方达中证800ETF联接发起式A(007856), 易方达中证800ETF联接发起式C(007857), 湘财长源股票型A(008128), 湘财长源股票型C(008129), 兴全中证800六个月持有指数A(010673), 兴全中证800六个月持有指数C(010674), 汇添富中证800ETF联接基金A(012596), 汇添富中证800ETF联接基金C(012597), 民生加银中证800指数增强发起式A(013031), 民生加银中证800指数增强发起式C(013032), 中银中证800指数型发起式A(014226), 中银中证800指数型发起式C(014227), 招商中证800指数增强A(016276), 添富中证800ETF(515800), 易方达中证800ETF(515810), 长盛同庆中证800指数(LOF)(160806)"
930782,500SNLV,价值,"景顺长城中证500行业中性低波动指数(003318), 华安中证500低波ETF(512260)"
930633,中证旅游,成长,"华夏中证旅游主题ETF(562510), 富国中证旅游主题ETF(159766)"
000827,中证环保,成长,"广发中证环保ETF联接A(001064), 广发中证环保ETF联接C(002984), 申万菱信中证环保产业指数(LOF)C(010419), 鹏华中证环保产业指数(LOF)A(160634), 新华中证环保产业指数(164304), 广发中证环保ETF(512580), 申万菱信中证环保产业指数(LOF)A(163114)"
399809,保险主题,价值,方正富邦中证保险(167301)
H11136,中国互联网,成长,交银中证海外中国互联网指数（QDII-LOF）(164906)
930598,稀土产业,周期,"嘉实中证稀土产业ETF联接A(011035), 嘉实中证稀土产业ETF联接C(011036), 华泰柏瑞中证稀土产业ETF发起式联接A(014331), 华泰柏瑞中证稀土产业ETF发起式联接C(014332), 嘉实中证稀土产业ETF(516150), 稀土ETF(516780), 富国中证稀土产业ETF(159713), 易方达中证稀土产业ETF(159715)"
H30199,电力指数,价值,"广发中证全指电力ETF发起式联接A(016185), 博时中证全指电力ETF发起式联接A(017481), 电力ETF(561560), 博时中证全指电力公用事业ETF(561700), 电力(562350), 广发中证全指电力ETF(159611)"
000979,大宗商品,周期,招商中证商品指数基金(161715)
000029,180价值,价值,"华宝上证180价值ETF联接(240016), 上证180价值ETF(510030)"
399610,TMT50,成长,"招商深证TMT50ETF联接C(004409), 招商深证TMT50ETF联接A(217019), 深证TMT50ETF(159909)"
930713,CS人工智,成长,"华夏中证人工智能主题ETF联接A(008585), 华夏中证人工智能主题ETF联接C(008586), 融通人工智能指数(LOF)C(009239), 西部利得中证人工智能主题指数增强A(011832), 西部利得中证人工智能主题指数增强C(011833), 天弘中证人工智能A(011839), 天弘中证人工智能C(011840), 易方达中证人工智能主题ETF联接A(012733), 平安人工智能ETF(512930), 华夏中证人工智能主题ETF(515070), 易方达中证人工智能主题ETF(159819), 融通人工智能指数(LOF)A(161631)"
931481,SHS线上消费,成长,"网购ETF(517280), 平安中证沪港深线上消费主题ETF(159793)"
930709,香港证券,周期,易方达中证香港证券投资主题ETF(513090)
HSHYLV,恒生港股通高股息低波动指数,价值,恒生前海港股通高股息低波动指数(005702)
399966,800证保,价值,"保险证券(515630), 鹏华中证800证券保险指数(LOF)A(160625)"
930599,中证高装,成长,"东财高端制造增强A(011667), 东财高端制造增强C(011668), 天弘中证高端装备制造增强A(012212), 天弘中证高端装备制造增强C(012213)"
930986,金融科技,成长,"华宝中证金融科技主题ETF发起式联接A(013477), 华宝中证金融科技主题ETF发起式联接C(013478), 华夏中证金融科技主题ETF(516100), 博时金融科技ETF(516860), 金科ETF(159851)"
399395,国证有色,成长,"有色50(159880), 国泰国证有色金属行业指数A(160221)"
000821,300红利,价值,"建信沪深300红利ETF发起式联接A(012712), 建信沪深300红利ETF发起式联接C(012713), 建信沪深300红利ETF(512530)"
000925,基本面50,价值,"嘉实基本面50指数(LOF)C(160725), 嘉实基本面50ETF(512750), 嘉实基本面50指数(LOF)A(160716)"
H30588,中证证保,周期,"天弘中证证券保险A(001552), 天弘中证证券保险C(001553)"
000811,细分有色,周期,"华夏中证细分有色金属产业主题ETF发起式联接A(016707), 华夏中证细分有色金属产业主题ETF(516650), 汇添富中证细分有色金属产业主题ETF(159652)"
399008,中小300,成长,"广发中小企业300ETF联接C(010432), 广发中小企业300ETF联接A(270026), 广发中小企业300ETF(159907)"
000993,全指信息,成长,"广发信息技术联接A(000942), 广发信息技术联接C(002974), 广发中证全指信息技术ETF(159939)"
000021,180治理,价值,"交银上证180公司治理ETF联接(519686), 交银上证180公司治理ETF(510010)"
